page	line	occurrence	token	token_start	token_end	marked_index	current_context	reviewed_token	mark_on	status
bnf-f0106	c1-l033	1	Iapão	40	45	3	pão	Iapão	a	batch_review_unverified
bnf-f0106	c1-l036	1	Não	33	36	1	Não	Não	a	batch_review_unverified
bnf-f0106	c1-l045	1	Hũa	9	12	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0106	c1-l047	1	Não	19	22	1	Não	Não	a	batch_review_unverified
bnf-f0106	c2-l017	1	Vnião	15	20	3	ião	Vnião	a	batch_review_unverified
bnf-f0106	c2-l028	1	Iiẽ	30	33	2	iẽ	Iiẽ	e	batch_review_unverified
bnf-f0106	c2-l028	2	hũa	34	37	1	hũa	hũa	u	batch_review_unverified
bnf-f0107	c1-l001	1	Vermelhidão	11	22	9	dão	Vermelhidão	a	batch_review_unverified
bnf-f0107	c1-l005	1	indignação	19	29	8	ção	indignação	a	batch_review_unverified
bnf-f0107	c1-l012	1	chão	0	4	2	hão	chão	a	batch_review_unverified
bnf-f0107	c1-l015	1	quã	42	45	2	uã	quã	a	batch_review_unverified
bnf-f0107	c1-l016	1	matão	3	8	3	tão	matão	a	batch_review_unverified
bnf-f0107	c1-l020	1	cincoẽta	30	38	5	oẽt	cincoẽta	e	batch_review_unverified
bnf-f0107	c1-l025	1	Hũa	9	12	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0107	c1-l031	1	recreação	28	37	7	ção	recreação	a	batch_review_unverified
bnf-f0107	c1-l034	1	algũa	13	18	3	ũa	algũa	u	machine_scan_corrected
bnf-f0107	c1-l047	1	não	10	13	1	não	não	a	batch_review_unverified
bnf-f0107	c2-l001	1	Hũa	11	14	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0107	c2-l022	1	coração	6	13	5	ção	coração	a	batch_review_unverified
bnf-f0107	c2-l022	2	affeição	17	25	6	ção	affeição	a	batch_review_unverified
bnf-f0107	c2-l022	3	algũa	29	34	3	gũa	algũa	u	batch_review_unverified
bnf-f0108	c1-l022	1	não	29	32	1	não	não	a	batch_review_unverified
bnf-f0108	c1-l034	1	lhão	0	4	2	hão	lhão	a	batch_review_unverified
bnf-f0108	c1-l038	1	algũa	27	32	3	gũa	algũa	u	batch_review_unverified
bnf-f0108	c1-l040	1	algũa	35	40	3	gũa	algũa	u	batch_review_unverified
bnf-f0108	c1-l044	1	Golfãos	22	29	4	fão	Golfãos	a	batch_review_unverified
bnf-f0108	c1-l045	1	golfãos	7	14	4	fão	golfãos	a	batch_review_unverified
bnf-f0108	c2-l001	1	inuenção	20	28	6	ção	inuenção	a	batch_review_unverified
bnf-f0108	c2-l002	1	deitão	22	28	4	tão	deitão	a	batch_review_unverified
bnf-f0108	c2-l004	1	gũa	0	3	1	gũa	gũa	u	batch_review_unverified
bnf-f0108	c2-l018	1	hũas	32	36	1	hũa	hũas	u	batch_review_unverified
bnf-f0108	c2-l023	1	apanhão	24	31	5	hão	apanhão	a	batch_review_unverified
bnf-f0108	c2-l028	1	chão	18	22	2	hão	chão	a	batch_review_unverified
bnf-f0108	c2-l028	2	chão	35	39	2	hão	chão	a	batch_review_unverified
bnf-f0108	c2-l032	1	algũa	26	31	3	ũa	algũa	u	machine_scan_corrected
bnf-f0108	c2-l034	1	tição	20	25	3	ção	tição	a	batch_review_unverified
bnf-f0108	c2-l037	1	algũa	20	25	3	ũa	algũa	u	machine_scan_corrected
bnf-f0108	c2-l038	1	nuuẽs	10	15	3	uẽs	nuuẽs	e	batch_review_unverified
bnf-f0108	c2-l040	1	cultivação	0	10	8	ção	cultivação	a	batch_review_unverified
bnf-f0109	c1-l021	1	vſão	7	11	2	ſão	vſão	a	batch_review_unverified
bnf-f0109	c1-l024	1	Irmão	37	42	3	mão	Irmão	a	batch_review_unverified
bnf-f0109	c1-l029	1	Hũa	11	14	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0109	c1-l037	1	calções	15	22	4	çõe	calções	o	batch_review_unverified
bnf-f0109	c1-l046	1	algũa	32	37	3	gũa	algũa	u	batch_review_unverified
bnf-f0109	c2-l013	1	Sairão	16	22	4	rão	Sairão	a	batch_review_unverified
bnf-f0109	c2-l021	1	Affeição	26	34	6	ção	Affeição	a	batch_review_unverified
bnf-f0109	c2-l026	1	Iiẽ	30	33	2	iẽ	Iiẽ	e	batch_review_unverified
bnf-f0109	c2-l027	1	conjunção	29	38	7	ção	conjunção	a	batch_review_unverified
bnf-f0109	c2-l034	1	capitão	8	15	5	tão	capitão	a	batch_review_unverified
bnf-f0109	c2-l037	1	precações	0	9	6	çõe	precações	o	batch_review_unverified
bnf-f0109	c2-l037	2	alguẽ	38	43	4	uẽ	alguẽ	e	batch_review_unverified
bnf-f0109	c2-l040	1	deprecações	16	27	8	çõe	deprecações	o	batch_review_unverified
bnf-f0110	c1-l002	1	feijões	3	10	4	jõe	feijões	o	batch_review_unverified
bnf-f0110	c1-l008	1	Mão	9	12	1	Mão	Mão	a	batch_review_unverified
bnf-f0110	c1-l016	1	leuão	3	8	3	uão	leuão	a	batch_review_unverified
bnf-f0110	c1-l016	2	mão	12	15	1	mão	mão	a	batch_review_unverified
bnf-f0110	c1-l022	1	não	24	27	1	não	não	a	batch_review_unverified
bnf-f0110	c1-l027	1	Perdão	29	35	4	dão	Perdão	a	batch_review_unverified
bnf-f0110	c1-l030	1	Conſideração	24	36	10	ção	Conſideração	a	batch_review_unverified
bnf-f0110	c1-l042	1	Perdão	30	36	4	dão	Perdão	a	batch_review_unverified
bnf-f0110	c1-l044	1	perdão	6	12	4	dão	perdão	a	batch_review_unverified
bnf-f0110	c2-l004	1	mãos	15	19	1	mão	mãos	a	batch_review_unverified
bnf-f0110	c2-l017	1	hũa	37	40	1	hũa	hũa	u	batch_review_unverified
bnf-f0110	c2-l021	1	algũa	13	18	3	gũa	algũa	u	batch_review_unverified
bnf-f0110	c2-l023	1	algũa	32	37	3	ũa	algũa	u	machine_scan_corrected
bnf-f0110	c2-l028	1	ção	0	3	1	ção	ção	a	batch_review_unverified
bnf-f0110	c2-l037	1	Adoração	22	30	6	ção	Adoração	a	batch_review_unverified
bnf-f0110	c2-l039	1	Hũa	8	11	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0111	c1-l011	1	mãos	40	44	1	mão	mãos	a	batch_review_unverified
bnf-f0111	c1-l013	1	Hũa	22	25	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0111	c1-l015	1	Lũa	25	28	1	Lũa	Lũa	u	batch_review_unverified
bnf-f0111	c1-l017	1	uenção	0	6	4	ção	uenção	a	batch_review_unverified
bnf-f0111	c1-l022	1	Iapão	9	14	3	pão	Iapão	a	batch_review_unverified
bnf-f0111	c1-l025	1	algũa	17	22	3	gũa	algũa	u	batch_review_unverified
bnf-f0111	c1-l027	1	Compoſição	25	35	8	ção	Compoſição	a	batch_review_unverified
bnf-f0111	c1-l030	1	Hũa	7	10	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0111	c1-l033	1	Hũa	23	26	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0111	c1-l041	1	algũa	28	33	3	gũa	algũa	u	batch_review_unverified
bnf-f0111	c1-l043	1	Prohibição	22	32	8	ção	Prohibição	a	batch_review_unverified
bnf-f0111	c2-l001	1	algũa	8	13	3	gũa	algũa	u	batch_review_unverified
bnf-f0111	c2-l021	1	compaixão	10	19	7	xão	compaixão	a	batch_review_unverified
bnf-f0111	c2-l025	1	pregação	23	31	6	ção	pregação	a	batch_review_unverified
bnf-f0111	c2-l029	1	dão	0	3	1	dão	dão	a	batch_review_unverified
bnf-f0111	c2-l030	1	algũa	27	32	3	gũa	algũa	u	batch_review_unverified
bnf-f0111	c2-l033	1	ſezão	19	24	3	zão	ſezão	a	batch_review_unverified
bnf-f0111	c2-l043	1	Ordenações	20	30	7	çõe	Ordenações	o	batch_review_unverified
bnf-f0111	c2-l046	1	mãos	35	39	1	mão	mãos	a	batch_review_unverified
bnf-f0112	c1-l009	1	louuão	0	6	4	uão	louuão	a	batch_review_unverified
bnf-f0112	c1-l009	2	algũa	20	25	3	gũa	algũa	u	batch_review_unverified
bnf-f0112	c1-l015	1	hũa	29	32	1	hũa	hũa	u	batch_review_unverified
bnf-f0112	c1-l021	1	eſfolão	14	21	5	lão	eſfolão	a	batch_review_unverified
bnf-f0112	c1-l043	1	meditação	17	26	7	ção	meditação	a	batch_review_unverified
bnf-f0112	c2-l002	1	algũa	11	16	3	ũa	algũa	u	machine_scan_corrected
bnf-f0112	c2-l009	1	fechão	16	22	4	hão	fechão	a	batch_review_unverified
bnf-f0112	c2-l010	1	dalgũa	0	6	4	gũa	dalgũa	u	batch_review_unverified
bnf-f0112	c2-l022	1	hũa	19	22	1	hũa	hũa	u	batch_review_unverified
bnf-f0112	c2-l024	1	Embarcação	19	29	8	ção	Embarcação	a	batch_review_unverified
bnf-f0112	c2-l036	1	algũa	18	23	3	gũa	algũa	u	batch_review_unverified
bnf-f0112	c2-l046	1	Hũas	8	12	1	Hũa	Hũas	u	batch_review_unverified
bnf-f0112	c2-l046	2	dão	26	29	1	dão	dão	a	batch_review_unverified
bnf-f0112	c2-l047	1	Hũa	12	15	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0113	c1-l002	1	Embarcação	18	28	8	ção	Embarcação	a	batch_review_unverified
bnf-f0113	c1-l010	1	lũa	15	18	1	lũa	lũa	u	batch_review_unverified
bnf-f0113	c1-l013	1	não	25	28	1	não	não	a	batch_review_unverified
bnf-f0113	c1-l015	1	ficão	0	5	3	cão	ficão	a	batch_review_unverified
bnf-f0113	c1-l015	2	comparação	29	39	8	ção	comparação	a	batch_review_unverified
bnf-f0113	c1-l026	1	mãos	33	37	1	mão	mãos	a	batch_review_unverified
bnf-f0113	c1-l027	1	mãos	27	31	1	mão	mãos	a	batch_review_unverified
bnf-f0113	c1-l029	1	mãos	17	21	1	mão	mãos	a	batch_review_unverified
bnf-f0113	c1-l030	1	mãos	35	39	1	mão	mãos	a	batch_review_unverified
bnf-f0113	c1-l045	1	Guarnição	9	18	7	ção	Guarnição	a	batch_review_unverified
bnf-f0113	c2-l011	1	lũa	35	38	1	lũa	lũa	u	batch_review_unverified
bnf-f0113	c2-l012	1	verão	10	15	3	rão	verão	a	batch_review_unverified
bnf-f0113	c2-l014	1	grilhões	0	8	5	hõe	grilhões	o	batch_review_unverified
bnf-f0113	c2-l015	1	mãos	23	27	1	mão	mãos	a	batch_review_unverified
bnf-f0113	c2-l016	1	grilhões	0	8	5	hõe	grilhões	o	batch_review_unverified
bnf-f0113	c2-l030	1	não	4	7	1	não	não	a	batch_review_unverified
bnf-f0113	c2-l032	1	Latão	8	13	3	tão	Latão	a	batch_review_unverified
bnf-f0113	c2-l037	1	não	11	14	1	não	não	a	batch_review_unverified
bnf-f0113	c2-l038	1	não	19	22	1	não	não	a	batch_review_unverified
bnf-f0113	c2-l038	2	algũa	39	44	3	gũa	algũa	u	batch_review_unverified
bnf-f0113	c2-l040	1	hũa	40	43	1	hũa	hũa	u	batch_review_unverified
bnf-f0114	c1-l002	1	Chùguẽ	21	27	5	uẽ	Chùguẽ	e	batch_review_unverified
bnf-f0114	c1-l003	1	ſão	16	19	1	ſão	ſão	a	batch_review_unverified
bnf-f0114	c1-l007	1	algũa	10	15	3	ũa	algũa	u	machine_scan_corrected
bnf-f0114	c1-l008	1	algũa	33	38	3	gũa	algũa	u	batch_review_unverified
bnf-f0114	c1-l017	1	porção	0	6	4	ção	porção	a	batch_review_unverified
bnf-f0114	c1-l022	1	Latão	9	14	3	tão	Latão	a	batch_review_unverified
bnf-f0114	c1-l023	1	latão	6	11	3	tão	latão	a	batch_review_unverified
bnf-f0114	c1-l027	1	algũa	4	9	3	ũa	algũa	u	machine_scan_corrected
bnf-f0114	c1-l033	1	ção	0	3	1	ção	ção	a	batch_review_unverified
bnf-f0114	c1-l037	1	cuidão	36	42	4	dão	cuidão	a	batch_review_unverified
bnf-f0114	c1-l044	1	lũa	37	40	1	lũa	lũa	u	batch_review_unverified
bnf-f0114	c1-l046	1	Iapão	0	5	3	pão	Iapão	a	batch_review_unverified
bnf-f0114	c2-l003	1	mandão	30	36	4	dão	mandão	a	batch_review_unverified
bnf-f0114	c2-l010	1	rezão	19	24	3	zão	rezão	a	batch_review_unverified
bnf-f0114	c2-l011	1	pão	0	3	1	pão	pão	a	batch_review_unverified
bnf-f0114	c2-l011	2	chamão	10	16	4	mão	chamão	a	batch_review_unverified
bnf-f0114	c2-l014	1	algũas	41	47	3	ũas	algũas	u	machine_scan_corrected
bnf-f0114	c2-l022	1	Iapão	33	38	3	pão	Iapão	a	batch_review_unverified
bnf-f0114	c2-l029	1	não	10	13	1	não	não	a	batch_review_unverified
bnf-f0114	c2-l029	2	algũas	19	25	3	gũa	algũas	u	batch_review_unverified
bnf-f0114	c2-l031	1	lũa	28	31	1	lũa	lũa	u	batch_review_unverified
bnf-f0114	c2-l032	1	Iapão	3	8	3	pão	Iapão	a	batch_review_unverified
bnf-f0114	c2-l033	1	inuenção	22	30	6	ção	inuenção	a	batch_review_unverified
bnf-f0114	c2-l039	1	algũa	17	22	3	gũa	algũa	u	batch_review_unverified
bnf-f0114	c2-l040	1	interceſſão	18	29	9	ſão	interceſſão	a	batch_review_unverified
bnf-f0114	c2-l043	1	comprão	25	32	5	rão	comprão	a	batch_review_unverified
bnf-f0114	c2-l046	1	Não	17	20	1	Não	Não	a	batch_review_unverified
bnf-f0115	c1-l021	1	lũa	7	10	1	lũa	lũa	u	batch_review_unverified
bnf-f0115	c1-l022	1	lũa	8	11	1	lũa	lũa	u	batch_review_unverified
bnf-f0115	c1-l024	1	lũa	16	19	1	lũa	lũa	u	batch_review_unverified
bnf-f0115	c1-l027	1	lũa	15	18	1	lũa	lũa	u	batch_review_unverified
bnf-f0115	c2-l004	1	não	4	7	1	não	não	a	batch_review_unverified
bnf-f0115	c2-l010	1	gũa	0	3	1	gũa	gũa	u	batch_review_unverified
bnf-f0115	c2-l013	1	não	15	18	1	não	não	a	batch_review_unverified
bnf-f0115	c2-l015	1	Conſideração	23	35	10	ção	Conſideração	a	batch_review_unverified
bnf-f0115	c2-l025	1	algũa	31	36	3	gũa	algũa	u	batch_review_unverified
bnf-f0115	c2-l043	1	algũa	4	9	3	gũa	algũa	u	batch_review_unverified
bnf-f0115	c2-l044	1	não	3	6	1	não	não	a	batch_review_unverified
bnf-f0115	c2-l044	2	hũa	13	16	1	hũa	hũa	u	batch_review_unverified
bnf-f0116	c1-l004	1	algũa	15	20	3	gũa	algũa	u	batch_review_unverified
bnf-f0116	c1-l007	1	não	9	12	1	não	não	a	batch_review_unverified
bnf-f0116	c1-l007	2	falão	13	18	3	lão	falão	a	batch_review_unverified
bnf-f0116	c1-l019	1	hũa	14	17	1	hũa	hũa	u	batch_review_unverified
bnf-f0116	c1-l019	2	reſultauão	22	32	8	uão	reſultauão	a	batch_review_unverified
bnf-f0116	c1-l023	1	algũa	34	39	3	ũa	algũa	u	machine_scan_corrected
bnf-f0116	c1-l031	1	dalgũa	23	29	4	gũa	dalgũa	u	batch_review_unverified
bnf-f0116	c1-l033	1	conjunção	16	25	7	ção	conjunção	a	batch_review_unverified
bnf-f0116	c1-l045	1	Caĩrem	21	27	2	aĩr	Caĩrem	i	batch_review_unverified
bnf-f0116	c2-l012	1	Hũa	8	11	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0116	c2-l020	1	algũa	19	24	3	ũa	algũa	u	machine_scan_corrected
bnf-f0116	c2-l022	1	Embarcação	8	18	8	ção	Embarcação	a	batch_review_unverified
bnf-f0116	c2-l029	1	não	16	19	1	não	não	a	batch_review_unverified
bnf-f0117	c1-l013	1	algũa	7	12	3	ũa	algũa	u	machine_scan_corrected
bnf-f0117	c1-l013	2	aĩda	18	22	1	aĩd	aĩda	i	batch_review_unverified
bnf-f0117	c1-l013	3	ladrão	34	40	4	rão	ladrão	a	batch_review_unverified
bnf-f0117	c1-l014	1	ladrão	33	39	4	rão	ladrão	a	batch_review_unverified
bnf-f0117	c1-l016	1	algũa	32	37	3	gũa	algũa	u	batch_review_unverified
bnf-f0117	c1-l028	1	algũa	4	9	3	ũa	algũa	u	machine_scan_corrected
bnf-f0117	c1-l032	1	bouão	31	36	3	uão	bouão	a	batch_review_unverified
bnf-f0117	c2-l001	1	feição	18	24	4	ção	feição	a	batch_review_unverified
bnf-f0117	c2-l005	1	diſpoſição	0	10	8	ção	diſpoſição	a	batch_review_unverified
bnf-f0117	c2-l013	1	não	24	27	1	não	não	a	batch_review_unverified
bnf-f0117	c2-l018	1	Coração	8	15	5	ção	Coração	a	batch_review_unverified
bnf-f0117	c2-l019	1	coração	8	15	5	ção	coração	a	batch_review_unverified
bnf-f0117	c2-l025	1	ção	0	3	1	ção	ção	a	batch_review_unverified
bnf-f0117	c2-l030	1	perſuaſão	6	15	7	ſão	perſuaſão	a	batch_review_unverified
bnf-f0117	c2-l031	1	coração	27	34	5	ção	coração	a	batch_review_unverified
bnf-f0117	c2-l034	1	dalgũa	13	19	4	ũa	dalgũa	u	machine_scan_corrected
bnf-f0117	c2-l036	1	Tenção	11	17	4	ção	Tenção	a	batch_review_unverified
bnf-f0117	c2-l041	1	coração	22	29	5	ção	coração	a	batch_review_unverified
bnf-f0117	c2-l046	1	não	0	3	1	não	não	a	batch_review_unverified
bnf-f0117	c2-l046	2	coração	29	36	5	ção	coração	a	batch_review_unverified
bnf-f0118	c1-l001	1	condição	13	21	6	ção	condição	a	batch_review_unverified
bnf-f0118	c1-l001	2	coração	30	37	5	ção	coração	a	batch_review_unverified
bnf-f0118	c1-l005	1	Traição	14	21	5	ção	Traição	a	batch_review_unverified
bnf-f0118	c1-l009	1	afflição	34	42	6	ção	afflição	a	batch_review_unverified
bnf-f0118	c1-l016	1	tenção	4	10	4	ção	tenção	a	batch_review_unverified
bnf-f0118	c1-l032	1	algũa	21	26	3	gũa	algũa	u	batch_review_unverified
bnf-f0118	c1-l034	1	algũa	34	39	3	ũa	algũa	u	machine_scan_corrected
bnf-f0118	c1-l038	1	dalgũa	18	24	4	gũa	dalgũa	u	batch_review_unverified
bnf-f0118	c2-l011	1	coração	25	32	5	ção	coração	a	batch_review_unverified
bnf-f0118	c2-l012	1	condição	4	12	6	ção	condição	a	batch_review_unverified
bnf-f0118	c2-l014	1	condição	20	28	6	ção	condição	a	batch_review_unverified
bnf-f0118	c2-l015	1	coração	2	9	5	ção	coração	a	batch_review_unverified
bnf-f0118	c2-l016	1	condição	13	21	6	ção	condição	a	batch_review_unverified
bnf-f0118	c2-l023	1	intenção	26	34	6	ção	intenção	a	batch_review_unverified
bnf-f0118	c2-l027	1	tenção	22	28	4	ção	tenção	a	batch_review_unverified
bnf-f0118	c2-l030	1	algũa	13	18	3	gũa	algũa	u	batch_review_unverified
bnf-f0118	c2-l031	1	afflição	26	34	6	ção	afflição	a	batch_review_unverified
bnf-f0118	c2-l033	1	algũa	19	24	3	gũa	algũa	u	batch_review_unverified
bnf-f0118	c2-l035	1	afflição	4	12	6	ção	afflição	a	batch_review_unverified
bnf-f0118	c2-l038	1	algũa	19	24	3	gũa	algũa	u	batch_review_unverified
bnf-f0118	c2-l038	2	não	42	45	1	não	não	a	batch_review_unverified
bnf-f0119	c1-l013	1	algũa	0	5	3	gũa	algũa	u	batch_review_unverified
bnf-f0119	c1-l019	1	grãos	25	30	2	rão	grãos	a	batch_review_unverified
bnf-f0119	c1-l019	2	feijões	42	49	4	jõe	feijões	o	batch_review_unverified
bnf-f0119	c1-l025	1	razão	37	42	3	zão	razão	a	batch_review_unverified
bnf-f0119	c1-l030	1	tinhão	17	23	4	hão	tinhão	a	batch_review_unverified
bnf-f0119	c1-l045	1	chãos	25	30	2	hão	chãos	a	batch_review_unverified
bnf-f0119	c2-l012	1	gũa	0	3	1	gũa	gũa	u	batch_review_unverified
bnf-f0119	c2-l017	1	não	0	3	1	não	não	a	batch_review_unverified
bnf-f0119	c2-l017	2	ſoão	41	45	2	oão	ſoão	a	batch_review_unverified
bnf-f0119	c2-l020	1	algũa	35	40	3	gũa	algũa	u	batch_review_unverified
bnf-f0119	c2-l023	1	ordenação	21	30	7	ção	ordenação	a	batch_review_unverified
bnf-f0119	c2-l031	1	ſão	7	10	1	ſão	ſão	a	batch_review_unverified
bnf-f0119	c2-l031	2	repugnão	26	34	6	não	repugnão	a	batch_review_unverified
bnf-f0119	c2-l034	1	Iapão	27	32	3	pão	Iapão	a	batch_review_unverified
bnf-f0119	c2-l044	1	pouoação	29	37	6	ção	pouoação	a	batch_review_unverified
bnf-f0119	c2-l046	1	algũa	20	25	3	gũa	algũa	u	batch_review_unverified
bnf-f0120	c1-l003	1	Ladrão	27	33	4	rão	Ladrão	a	batch_review_unverified
bnf-f0120	c1-l018	1	Tradição	26	34	6	ção	Tradição	a	batch_review_unverified
bnf-f0120	c1-l026	1	atraueſſão	17	27	8	ſão	atraueſſão	a	batch_review_unverified
bnf-f0120	c1-l029	1	Orfão	28	33	3	fão	Orfão	a	batch_review_unverified
bnf-f0120	c1-l032	1	cuſtumão	3	11	6	mão	cuſtumão	a	batch_review_unverified
bnf-f0120	c1-l033	1	lição	26	31	3	ção	lição	a	batch_review_unverified
bnf-f0120	c1-l036	1	Iapão	11	16	3	pão	Iapão	a	batch_review_unverified
bnf-f0120	c1-l045	1	algũa	22	27	3	gũa	algũa	u	batch_review_unverified
bnf-f0120	c2-l002	1	alguẽ	6	11	4	uẽ	alguẽ	e	batch_review_unverified
bnf-f0120	c2-l003	1	algũa	31	36	3	ũa	algũa	u	machine_scan_corrected
bnf-f0120	c2-l005	1	botão	14	19	3	tão	botão	a	batch_review_unverified
bnf-f0120	c2-l015	1	não	17	20	1	não	não	a	batch_review_unverified
bnf-f0120	c2-l017	1	Iapão	3	8	3	pão	Iapão	a	batch_review_unverified
bnf-f0120	c2-l021	1	trão	0	4	2	rão	trão	a	batch_review_unverified
bnf-f0120	c2-l024	1	algũas	28	34	3	gũa	algũas	u	batch_review_unverified
bnf-f0120	c2-l040	1	ções	0	4	1	çõe	ções	o	batch_review_unverified
bnf-f0120	c2-l045	1	Hũa	8	11	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0121	c1-l007	1	Hũa	19	22	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0121	c1-l010	1	hũa	39	42	1	hũa	hũa	u	batch_review_unverified
bnf-f0121	c1-l013	1	conſertão	0	9	7	tão	conſertão	a	batch_review_unverified
bnf-f0121	c1-l017	1	não	26	29	1	não	não	a	batch_review_unverified
bnf-f0121	c1-l023	1	Hũas	15	19	1	Hũa	Hũas	u	batch_review_unverified
bnf-f0121	c1-l028	1	pulgões	10	17	4	gõe	pulgões	o	batch_review_unverified
bnf-f0121	c1-l044	1	algũa	29	34	3	gũa	algũa	u	batch_review_unverified
bnf-f0121	c2-l005	1	hũa	35	38	1	hũa	hũa	u	batch_review_unverified
bnf-f0121	c2-l010	1	algũa	25	30	3	gũa	algũa	u	batch_review_unverified
bnf-f0121	c2-l022	1	Lũa	27	30	1	Lũa	Lũa	u	batch_review_unverified
bnf-f0121	c2-l024	1	lũa	10	13	1	lũa	lũa	u	batch_review_unverified
bnf-f0121	c2-l026	1	Lũa	21	24	1	Lũa	Lũa	u	batch_review_unverified
bnf-f0121	c2-l030	1	tratão	40	46	4	tão	tratão	a	batch_review_unverified
bnf-f0121	c2-l032	1	Coração	7	14	5	ção	Coração	a	batch_review_unverified
bnf-f0121	c2-l038	1	grão	36	40	2	rão	grão	a	batch_review_unverified
bnf-f0122	c1-l005	1	mãos	20	24	1	mão	mãos	a	batch_review_unverified
bnf-f0122	c1-l010	1	algũa	27	32	3	gũa	algũa	u	batch_review_unverified
bnf-f0122	c1-l014	1	ção	0	3	1	ção	ção	a	batch_review_unverified
bnf-f0122	c1-l019	1	hũas	26	30	1	hũa	hũas	u	batch_review_unverified
bnf-f0122	c1-l025	1	mãos	0	4	1	mão	mãos	a	batch_review_unverified
bnf-f0122	c1-l028	1	Não	36	39	1	Não	Não	a	batch_review_unverified
bnf-f0122	c1-l035	1	pãos	28	32	1	pão	pãos	a	batch_review_unverified
bnf-f0122	c1-l038	1	Aleuãtar	28	36	4	uãt	Aleuãtar	a	batch_review_unverified
bnf-f0122	c1-l040	1	algũa	6	11	3	gũa	algũa	u	batch_review_unverified
bnf-f0122	c1-l043	1	hũa	30	33	1	hũa	hũa	u	batch_review_unverified
bnf-f0122	c2-l004	1	alguẽ	28	33	4	uẽ	alguẽ	e	batch_review_unverified
bnf-f0122	c2-l008	1	falcão	27	33	4	cão	falcão	a	batch_review_unverified
bnf-f0122	c2-l019	1	algũa	12	17	3	gũa	algũa	u	batch_review_unverified
bnf-f0122	c2-l020	1	Iapão	25	30	3	pão	Iapão	a	batch_review_unverified
bnf-f0122	c2-l036	1	alguẽ	26	31	4	uẽ	alguẽ	e	batch_review_unverified
bnf-f0123	c1-l004	1	mão	16	19	1	mão	mão	a	batch_review_unverified
bnf-f0123	c1-l008	1	ſejão	13	18	3	jão	ſejão	a	batch_review_unverified
bnf-f0123	c1-l009	1	não	37	40	1	não	não	a	batch_review_unverified
bnf-f0123	c1-l022	1	Interjeição	9	20	9	ção	Interjeição	a	batch_review_unverified
bnf-f0123	c1-l027	1	perdão	26	32	4	dão	perdão	a	batch_review_unverified
bnf-f0123	c1-l039	1	ſão	17	20	1	ſão	ſão	a	batch_review_unverified
bnf-f0123	c1-l041	1	Iapão	26	31	3	pão	Iapão	a	batch_review_unverified
bnf-f0123	c1-l042	1	miſturão	10	18	6	rão	miſturão	a	batch_review_unverified
bnf-f0123	c2-l012	1	aquentão	0	8	6	tão	aquentão	a	batch_review_unverified
bnf-f0123	c2-l016	1	dão	0	3	1	dão	dão	a	batch_review_unverified
bnf-f0123	c2-l016	2	rogão	20	25	3	gão	rogão	a	batch_review_unverified
bnf-f0123	c2-l030	1	commũa	7	13	4	mũa	commũa	u	batch_review_unverified
bnf-f0123	c2-l030	2	Hũa	23	26	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0123	c2-l042	1	gũa	0	3	1	gũa	gũa	u	batch_review_unverified
bnf-f0123	c2-l045	1	Irmão	17	22	3	mão	Irmão	a	batch_review_unverified
bnf-f0124	c1-l001	1	Piaõ	6	10	3	aõ	Piaõ	o	machine_scan_corrected
bnf-f0124	c1-l006	1	hũa	36	39	1	hũa	hũa	u	batch_review_unverified
bnf-f0124	c1-l009	1	eſtirão	25	32	5	rão	eſtirão	a	batch_review_unverified
bnf-f0124	c1-l009	2	caualgão	37	45	6	gão	caualgão	a	batch_review_unverified
bnf-f0124	c1-l010	1	Iapão	34	39	3	pão	Iapão	a	batch_review_unverified
bnf-f0124	c1-l024	1	telhão	24	30	4	hão	telhão	a	batch_review_unverified
bnf-f0124	c1-l032	1	mãos	10	14	1	mão	mãos	a	batch_review_unverified
bnf-f0124	c1-l033	1	dobrão	36	42	4	rão	dobrão	a	batch_review_unverified
bnf-f0124	c1-l036	1	Eſtão	27	32	3	tão	Eſtão	a	batch_review_unverified
bnf-f0124	c2-l004	1	mão	25	28	1	mão	mão	a	batch_review_unverified
bnf-f0124	c2-l004	2	alguẽ	32	37	4	uẽ	alguẽ	e	batch_review_unverified
bnf-f0124	c2-l005	1	não	4	7	1	não	não	a	batch_review_unverified
bnf-f0124	c2-l008	1	Gudão	10	15	3	dão	Gudão	a	batch_review_unverified
bnf-f0124	c2-l017	1	algũa	31	36	3	gũa	algũa	u	batch_review_unverified
